Time,ROOM 2::Des Heat Load [W],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM 2::Des Heat Mass Flow [kg/s],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM 2::Des Latent Heat Load [W],ROOM 2::Des Latent Cool Load [W],ROOM 2::Des Latent Heat Mass Flow [kg/s],ROOM 2::Des Latent Cool Mass Flow [kg/s],ROOM 2::Des Heat Load No DOAS [W],ROOM 2::Des Sens Cool Load No DOAS [W],ROOM 2::Des Latent Heat Load No DOAS [W],ROOM 2::Des Latent Cool Load No DOAS [W],ROOM 2::Heating Zone Temperature [C],ROOM 2::Heating Zone Relative Humidity [%],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM 2:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],ROOM 3::Des Heat Load [W],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],ROOM 3::Des Heat Mass Flow [kg/s],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],ROOM 3::Des Latent Heat Load [W],ROOM 3::Des Latent Cool Load [W],ROOM 3::Des Latent Heat Mass Flow [kg/s],ROOM 3::Des Latent Cool Mass Flow [kg/s],ROOM 3::Des Heat Load No DOAS [W],ROOM 3::Des Sens Cool Load No DOAS [W],ROOM 3::Des Latent Heat Load No DOAS [W],ROOM 3::Des Latent Cool Load No DOAS [W],ROOM 3::Heating Zone Temperature [C],ROOM 3::Heating Zone Relative Humidity [%],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],ROOM 3:BANGKOK ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
05:10:00,0.000000E+00,2.870263E+02,0.000000E+00,2.215170E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669535E+01,6.121429E+01,0.000000E+00,2.913652E+02,0.000000E+00,2.248664E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669531E+01,6.106024E+01
05:20:00,0.000000E+00,2.840549E+02,0.000000E+00,2.192232E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669536E+01,6.133035E+01,0.000000E+00,2.883248E+02,0.000000E+00,2.225194E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669532E+01,6.117705E+01
05:30:00,0.000000E+00,2.813456E+02,0.000000E+00,2.171318E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669538E+01,6.143683E+01,0.000000E+00,2.855469E+02,0.000000E+00,2.203750E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669533E+01,6.128438E+01
05:40:00,0.000000E+00,2.789015E+02,0.000000E+00,2.152451E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669539E+01,6.153437E+01,0.000000E+00,2.830345E+02,0.000000E+00,2.184356E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669535E+01,6.138286E+01
05:50:00,0.000000E+00,2.767249E+02,0.000000E+00,2.135649E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669541E+01,6.162498E+01,0.000000E+00,2.807900E+02,0.000000E+00,2.167029E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669537E+01,6.147452E+01
06:00:00,0.000000E+00,2.748185E+02,0.000000E+00,2.120933E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669543E+01,6.171062E+01,0.000000E+00,2.788161E+02,0.000000E+00,2.151792E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.669539E+01,6.156130E+01
06:10:00,0.000000E+00,4.932751E+02,0.000000E+00,4.003560E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.426468E+01,6.481738E+01,0.000000E+00,4.968208E+02,0.000000E+00,4.031434E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.426498E+01,6.470059E+01
06:20:00,0.000000E+00,4.901840E+02,0.000000E+00,4.069625E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399811E+01,6.337753E+01,0.000000E+00,4.936611E+02,0.000000E+00,4.098247E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399811E+01,6.329124E+01
06:30:00,0.000000E+00,6.183958E+02,0.000000E+00,5.421919E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399708E+01,6.169565E+01,0.000000E+00,6.217330E+02,0.000000E+00,5.450573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399706E+01,6.162587E+01
06:40:00,0.000000E+00,7.104792E+02,0.000000E+00,6.420379E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399036E+01,6.015541E+01,0.000000E+00,7.136843E+02,0.000000E+00,6.449114E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399038E+01,6.010298E+01
06:50:00,0.000000E+00,8.009224E+02,0.000000E+00,7.401889E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399187E+01,5.969494E+01,0.000000E+00,8.039765E+02,0.000000E+00,7.430497E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399188E+01,5.964882E+01
07:00:00,0.000000E+00,8.891543E+02,0.000000E+00,8.360997E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399232E+01,5.971851E+01,0.000000E+00,8.920484E+02,0.000000E+00,8.389366E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399233E+01,5.967477E+01
07:10:00,0.000000E+00,7.560175E+02,0.000000E+00,7.412225E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399244E+01,5.986313E+01,0.000000E+00,7.591280E+02,0.000000E+00,7.442718E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399244E+01,5.982100E+01
07:20:00,0.000000E+00,8.438110E+02,0.000000E+00,8.273301E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399240E+01,5.998920E+01,0.000000E+00,8.467483E+02,0.000000E+00,8.302098E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399240E+01,5.994869E+01
07:30:00,0.000000E+00,7.999574E+02,0.000000E+00,7.844115E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399233E+01,6.007618E+01,0.000000E+00,8.027869E+02,0.000000E+00,7.871853E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399233E+01,6.003726E+01
07:40:00,0.000000E+00,7.921407E+02,0.000000E+00,7.767214E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399226E+01,6.013760E+01,0.000000E+00,7.948501E+02,0.000000E+00,7.793775E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399227E+01,6.010012E+01
07:50:00,0.000000E+00,7.860561E+02,0.000000E+00,7.707510E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399219E+01,6.018407E+01,0.000000E+00,7.886603E+02,0.000000E+00,7.733037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399220E+01,6.014789E+01
08:00:00,0.000000E+00,7.824492E+02,0.000000E+00,7.672168E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399212E+01,6.021884E+01,0.000000E+00,7.849538E+02,0.000000E+00,7.696720E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399213E+01,6.018387E+01
08:10:00,0.000000E+00,7.803818E+02,0.000000E+00,7.651948E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399204E+01,6.024135E+01,0.000000E+00,7.827923E+02,0.000000E+00,7.675576E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399206E+01,6.020754E+01
08:20:00,0.000000E+00,7.796083E+02,0.000000E+00,7.644421E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399195E+01,6.024836E+01,0.000000E+00,7.819262E+02,0.000000E+00,7.667139E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399197E+01,6.021571E+01
08:30:00,0.000000E+00,7.798876E+02,0.000000E+00,7.647222E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399184E+01,6.023927E+01,0.000000E+00,7.821885E+02,0.000000E+00,7.669772E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399186E+01,6.020782E+01
08:40:00,0.000000E+00,7.809635E+02,0.000000E+00,7.657825E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399184E+01,6.021687E+01,0.000000E+00,7.832419E+02,0.000000E+00,7.680164E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399178E+01,6.018563E+01
08:50:00,0.000000E+00,7.827145E+02,0.000000E+00,7.675032E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399190E+01,6.018623E+01,0.000000E+00,7.850035E+02,0.000000E+00,7.697478E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399188E+01,6.015446E+01
09:00:00,0.000000E+00,7.850270E+02,0.000000E+00,7.697733E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399191E+01,6.015028E+01,0.000000E+00,7.873514E+02,0.000000E+00,7.720530E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399191E+01,6.011798E+01
09:10:00,0.000000E+00,7.875583E+02,0.000000E+00,7.722572E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399191E+01,6.010967E+01,0.000000E+00,7.899491E+02,0.000000E+00,7.746020E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399191E+01,6.007678E+01
09:20:00,0.000000E+00,7.902408E+02,0.000000E+00,7.748881E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399190E+01,6.006713E+01,0.000000E+00,7.927350E+02,0.000000E+00,7.773345E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399191E+01,6.003350E+01
09:30:00,0.000000E+00,7.930863E+02,0.000000E+00,7.776777E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399189E+01,6.002304E+01,0.000000E+00,7.956503E+02,0.000000E+00,7.801928E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399190E+01,5.998842E+01
09:40:00,0.000000E+00,7.961533E+02,0.000000E+00,7.806849E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399186E+01,5.997678E+01,0.000000E+00,7.988387E+02,0.000000E+00,7.833181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399188E+01,5.994088E+01
09:50:00,0.000000E+00,7.994238E+02,0.000000E+00,7.838926E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399183E+01,5.992750E+01,0.000000E+00,8.022472E+02,0.000000E+00,7.866607E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399185E+01,5.989000E+01
10:00:00,0.000000E+00,8.028891E+02,0.000000E+00,7.872922E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399180E+01,5.987486E+01,0.000000E+00,8.058793E+02,0.000000E+00,7.902233E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399183E+01,5.983545E+01
10:10:00,0.000000E+00,8.065373E+02,0.000000E+00,7.908714E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399177E+01,5.981868E+01,0.000000E+00,8.097203E+02,0.000000E+00,7.939913E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399180E+01,5.977702E+01
10:20:00,0.000000E+00,8.103485E+02,0.000000E+00,7.946108E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399173E+01,5.976167E+01,0.000000E+00,8.137507E+02,0.000000E+00,7.979452E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399177E+01,5.971747E+01
10:30:00,0.000000E+00,8.143167E+02,0.000000E+00,7.985045E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399170E+01,5.970451E+01,0.000000E+00,8.179621E+02,0.000000E+00,8.020768E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399175E+01,5.965747E+01
10:40:00,0.000000E+00,8.184407E+02,0.000000E+00,8.025512E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399165E+01,5.964659E+01,0.000000E+00,8.223466E+02,0.000000E+00,8.063782E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399172E+01,5.959646E+01
10:50:00,0.000000E+00,8.226987E+02,0.000000E+00,8.067300E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399158E+01,5.958686E+01,0.000000E+00,8.268987E+02,0.000000E+00,8.108441E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.953346E+01
11:00:00,0.000000E+00,8.270886E+02,0.000000E+00,8.110375E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.952466E+01,0.000000E+00,8.316055E+02,0.000000E+00,8.154618E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399166E+01,5.946789E+01
11:10:00,0.000000E+00,8.314047E+02,0.000000E+00,8.152724E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399158E+01,5.946007E+01,0.000000E+00,8.362657E+02,0.000000E+00,8.200338E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399163E+01,5.939958E+01
11:20:00,0.000000E+00,8.356387E+02,0.000000E+00,8.194262E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.939943E+01,0.000000E+00,8.408710E+02,0.000000E+00,8.245518E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399162E+01,5.933485E+01
11:30:00,0.000000E+00,8.397848E+02,0.000000E+00,8.234932E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.934422E+01,0.000000E+00,8.454114E+02,0.000000E+00,8.290061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399161E+01,5.927523E+01
11:40:00,0.000000E+00,8.438343E+02,0.000000E+00,8.274650E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.929244E+01,0.000000E+00,8.498793E+02,0.000000E+00,8.333889E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399160E+01,5.921881E+01
11:50:00,0.000000E+00,8.477968E+02,0.000000E+00,8.313505E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.924133E+01,0.000000E+00,8.542638E+02,0.000000E+00,8.376894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399161E+01,5.916300E+01
12:00:00,0.000000E+00,8.516656E+02,0.000000E+00,8.351443E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.918922E+01,0.000000E+00,8.585637E+02,0.000000E+00,8.419064E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399162E+01,5.910621E+01
12:10:00,0.000000E+00,8.556387E+02,0.000000E+00,8.390404E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399158E+01,5.913522E+01,0.000000E+00,8.629682E+02,0.000000E+00,8.462255E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399163E+01,5.904763E+01
12:20:00,0.000000E+00,8.597154E+02,0.000000E+00,8.430380E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.908154E+01,0.000000E+00,8.674721E+02,0.000000E+00,8.506415E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399165E+01,5.898948E+01
12:30:00,0.000000E+00,8.638902E+02,0.000000E+00,8.471319E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.902866E+01,0.000000E+00,8.720723E+02,0.000000E+00,8.551516E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399166E+01,5.893222E+01
12:40:00,0.000000E+00,8.681524E+02,0.000000E+00,8.513116E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399158E+01,5.897592E+01,0.000000E+00,8.767623E+02,0.000000E+00,8.597495E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399168E+01,5.887517E+01
12:50:00,0.000000E+00,8.725007E+02,0.000000E+00,8.555760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399156E+01,5.892241E+01,0.000000E+00,8.815348E+02,0.000000E+00,8.644283E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.881735E+01
13:00:00,0.000000E+00,8.769358E+02,0.000000E+00,8.599250E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399159E+01,5.886731E+01,0.000000E+00,8.863791E+02,0.000000E+00,8.691776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399169E+01,5.875828E+01
13:10:00,0.000000E+00,8.813870E+02,0.000000E+00,8.642894E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399161E+01,5.881041E+01,0.000000E+00,8.912232E+02,0.000000E+00,8.739266E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.399170E+01,5.869773E+01
