Time,THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:TAIPEI ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:TAIPEI ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
16:40:00,2.338306E+03,5.130658E+03,1.206891E-01,5.030634E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115842E+01,2.399258E+01,6.052090E+01,1.611740E+03,7.818579E+03,8.318819E-02,7.666329E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094285E+01,2.399235E+01,5.626837E+01,2.290893E+03,8.845306E+03,1.182414E-01,8.673381E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.061950E+01,2.399198E+01,5.585497E+01
16:50:00,2.338323E+03,5.116877E+03,1.206900E-01,5.017120E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115858E+01,2.399258E+01,6.055337E+01,1.611761E+03,7.802007E+03,8.318932E-02,7.650078E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094363E+01,2.399235E+01,5.628944E+01,2.290914E+03,8.838795E+03,1.182424E-01,8.666994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.061962E+01,2.399199E+01,5.586375E+01
17:00:00,2.338340E+03,5.102047E+03,1.206909E-01,5.002579E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115873E+01,2.399258E+01,6.058824E+01,1.611783E+03,7.784602E+03,8.319044E-02,7.633012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094435E+01,2.399235E+01,5.631138E+01,2.290935E+03,8.831295E+03,1.182435E-01,8.659636E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.061973E+01,2.399199E+01,5.587326E+01
17:10:00,2.338357E+03,5.086084E+03,1.206918E-01,4.986926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115886E+01,2.399258E+01,6.062469E+01,1.611805E+03,7.766246E+03,8.319155E-02,7.615012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094503E+01,2.399235E+01,5.633382E+01,2.290955E+03,8.822648E+03,1.182446E-01,8.651155E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.061983E+01,2.399199E+01,5.588322E+01
17:20:00,2.338374E+03,5.068889E+03,1.206927E-01,4.970065E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115897E+01,2.399260E+01,6.066427E+01,1.611826E+03,7.746829E+03,8.319265E-02,7.595971E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094566E+01,2.399235E+01,5.635793E+01,2.290976E+03,8.812700E+03,1.182456E-01,8.641397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.061992E+01,2.399200E+01,5.589491E+01
17:30:00,2.338391E+03,5.050328E+03,1.206935E-01,4.951863E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115908E+01,2.399261E+01,6.070766E+01,1.611847E+03,7.726213E+03,8.319375E-02,7.575755E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094625E+01,2.399236E+01,5.638409E+01,2.290996E+03,8.801287E+03,1.182467E-01,8.630203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.062000E+01,2.399200E+01,5.590875E+01
17:40:00,2.338408E+03,5.030640E+03,1.206944E-01,4.932556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115918E+01,2.399261E+01,6.075478E+01,1.611868E+03,7.704553E+03,8.319483E-02,7.554515E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094679E+01,2.399236E+01,5.641208E+01,2.291016E+03,8.788524E+03,1.182477E-01,8.617684E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.062007E+01,2.399201E+01,5.592443E+01
17:50:00,2.338424E+03,5.009547E+03,1.206952E-01,4.911870E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115927E+01,2.399264E+01,6.080517E+01,1.611889E+03,7.681559E+03,8.319591E-02,7.531967E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094730E+01,2.399236E+01,5.644162E+01,2.291036E+03,8.774051E+03,1.182487E-01,8.603490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.062014E+01,2.399201E+01,5.594167E+01
18:00:00,2.338441E+03,4.986406E+03,1.206961E-01,4.889174E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115935E+01,2.399265E+01,6.085880E+01,1.611910E+03,7.656640E+03,8.319698E-02,7.507532E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094777E+01,2.399237E+01,5.647266E+01,2.291056E+03,8.757227E+03,1.182498E-01,8.586989E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.062020E+01,2.399202E+01,5.596042E+01
18:10:00,2.416142E+03,4.960270E+03,1.247066E-01,4.863539E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.115942E+01,2.399268E+01,6.091695E+01,1.689747E+03,7.628796E+03,8.721446E-02,7.480228E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099990E+01,5.094821E+01,2.399237E+01,5.650599E+01,2.464311E+03,8.736995E+03,1.271921E-01,8.567146E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.062025E+01,2.399202E+01,5.598148E+01
18:20:00,2.493854E+03,4.931030E+03,1.287176E-01,4.834861E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099989E+01,5.109119E+01,2.399271E+01,6.098465E+01,1.767600E+03,7.597858E+03,9.123275E-02,7.449889E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099988E+01,5.088446E+01,2.399238E+01,5.654503E+01,2.637614E+03,8.713090E+03,1.361368E-01,8.543701E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.050138E+01,2.399203E+01,5.600821E+01
18:30:00,2.571570E+03,4.898340E+03,1.327288E-01,4.802797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099987E+01,5.098785E+01,2.399274E+01,6.106320E+01,1.845452E+03,7.563441E+03,9.525097E-02,7.416139E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099987E+01,5.078623E+01,2.399239E+01,5.659038E+01,2.810913E+03,8.685071E+03,1.450812E-01,8.516220E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.032714E+01,2.399205E+01,5.604116E+01
18:40:00,2.649297E+03,4.862559E+03,1.367405E-01,4.767702E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099985E+01,5.088312E+01,2.399278E+01,6.115210E+01,1.923313E+03,7.525806E+03,9.926963E-02,7.379232E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099985E+01,5.068446E+01,2.399240E+01,5.664130E+01,2.984236E+03,8.653161E+03,1.540268E-01,8.484924E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099965E+01,5.015932E+01,2.399206E+01,5.607947E+01
18:50:00,2.727033E+03,4.824621E+03,1.407526E-01,4.730490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099983E+01,5.079133E+01,2.399281E+01,6.124848E+01,2.001181E+03,7.485720E+03,1.032886E-01,7.339922E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099983E+01,5.059272E+01,2.399240E+01,5.669586E+01,3.157576E+03,8.618126E+03,1.629732E-01,8.450563E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099961E+01,5.002185E+01,2.399206E+01,5.612127E+01
19:00:00,2.804777E+03,4.785750E+03,1.447652E-01,4.692364E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.071429E+01,2.399283E+01,6.134751E+01,2.079054E+03,7.444279E+03,1.073079E-01,7.299284E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099982E+01,5.051322E+01,2.399240E+01,5.675134E+01,3.330929E+03,8.581072E+03,1.719203E-01,8.414222E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099958E+01,4.991516E+01,2.399206E+01,5.616397E+01
19:10:00,2.804842E+03,4.749078E+03,1.447684E-01,4.656395E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099979E+01,5.064953E+01,2.399284E+01,6.144507E+01,2.079116E+03,7.404678E+03,1.073110E-01,7.260451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099981E+01,5.044421E+01,2.399240E+01,5.680561E+01,3.331058E+03,8.545347E+03,1.719265E-01,8.379186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099955E+01,4.983233E+01,2.399206E+01,5.620576E+01
19:20:00,2.804903E+03,4.714979E+03,1.447714E-01,4.622951E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099978E+01,5.059439E+01,2.399284E+01,6.153539E+01,2.079167E+03,7.367355E+03,1.073135E-01,7.223854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099979E+01,5.038364E+01,2.399238E+01,5.685517E+01,3.331148E+03,8.511484E+03,1.719309E-01,8.345979E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099953E+01,4.976682E+01,2.399205E+01,5.624346E+01
19:30:00,2.804965E+03,4.684079E+03,1.447744E-01,4.592648E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099976E+01,5.054698E+01,2.399284E+01,6.161726E+01,2.079223E+03,7.332955E+03,1.073163E-01,7.190126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099978E+01,5.033004E+01,2.399238E+01,5.689963E+01,3.331249E+03,8.480159E+03,1.719358E-01,8.315263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099951E+01,4.971423E+01,2.399205E+01,5.627688E+01
19:40:00,2.805020E+03,4.656261E+03,1.447772E-01,4.565368E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,5.050606E+01,2.399284E+01,6.169246E+01,2.079274E+03,7.301474E+03,1.073189E-01,7.159262E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099977E+01,5.028247E+01,2.399237E+01,5.694050E+01,3.331334E+03,8.451410E+03,1.719399E-01,8.287075E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099950E+01,4.967173E+01,2.399204E+01,5.630759E+01
19:50:00,2.805071E+03,4.630853E+03,1.447797E-01,4.540454E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099974E+01,5.047074E+01,2.399284E+01,6.176331E+01,2.079321E+03,7.272422E+03,1.073213E-01,7.130779E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099977E+01,5.024023E+01,2.399237E+01,5.697936E+01,3.331407E+03,8.424732E+03,1.719436E-01,8.260918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099949E+01,4.963737E+01,2.399204E+01,5.633710E+01
20:00:00,2.805118E+03,4.607303E+03,1.447820E-01,4.517361E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099974E+01,5.044027E+01,2.399285E+01,6.183156E+01,2.079366E+03,7.245320E+03,1.073235E-01,7.104209E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099976E+01,5.020276E+01,2.399236E+01,5.701725E+01,3.331472E+03,8.399668E+03,1.719468E-01,8.236344E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099948E+01,4.960963E+01,2.399204E+01,5.636632E+01
20:10:00,2.805161E+03,4.584749E+03,1.447842E-01,4.495247E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.041401E+01,2.399285E+01,6.189831E+01,2.079408E+03,7.219293E+03,1.073257E-01,7.078693E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,5.016953E+01,2.399236E+01,5.705471E+01,3.331530E+03,8.375339E+03,1.719496E-01,8.212491E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099947E+01,4.958728E+01,2.399205E+01,5.639569E+01
20:20:00,2.805201E+03,4.563058E+03,1.447862E-01,4.473978E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,5.039138E+01,2.399286E+01,6.196210E+01,2.079448E+03,7.194179E+03,1.073277E-01,7.054072E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099975E+01,5.014007E+01,2.399236E+01,5.709055E+01,3.331583E+03,8.351544E+03,1.719522E-01,8.189160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,4.956927E+01,2.399204E+01,5.642396E+01
20:30:00,2.805238E+03,4.542128E+03,1.447880E-01,4.453454E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,5.037187E+01,2.399286E+01,6.202269E+01,2.079486E+03,7.169853E+03,1.073296E-01,7.030222E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099974E+01,5.011395E+01,2.399236E+01,5.712463E+01,3.331630E+03,8.328151E+03,1.719546E-01,8.166223E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099946E+01,4.955477E+01,2.399204E+01,5.645105E+01
20:40:00,2.805273E+03,4.521875E+03,1.447898E-01,4.433595E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,5.035507E+01,2.399286E+01,6.208089E+01,2.079523E+03,7.146219E+03,1.073315E-01,7.007050E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099974E+01,5.009080E+01,2.399235E+01,5.715754E+01,3.331673E+03,8.305033E+03,1.719568E-01,8.143555E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099945E+01,4.954309E+01,2.399204E+01,5.647758E+01
20:50:00,2.805305E+03,4.502233E+03,1.447914E-01,4.414334E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,5.034058E+01,2.399287E+01,6.213775E+01,2.079557E+03,7.123202E+03,1.073332E-01,6.984482E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.007026E+01,2.399235E+01,5.718999E+01,3.331713E+03,8.282105E+03,1.719587E-01,8.121072E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099945E+01,4.953368E+01,2.399204E+01,5.650428E+01
21:00:00,2.805335E+03,4.483148E+03,1.447929E-01,4.395619E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,5.032810E+01,2.399287E+01,6.219410E+01,2.079590E+03,7.100743E+03,1.073349E-01,6.962462E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.005206E+01,2.399235E+01,5.722242E+01,3.331749E+03,8.259292E+03,1.719606E-01,8.098703E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099945E+01,4.952611E+01,2.399204E+01,5.653156E+01
21:10:00,2.805363E+03,4.463954E+03,1.447943E-01,4.376799E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099971E+01,5.031734E+01,2.399288E+01,6.225047E+01,2.079621E+03,7.078175E+03,1.073365E-01,6.940335E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.003592E+01,2.399235E+01,5.725508E+01,3.331783E+03,8.235863E+03,1.719623E-01,8.075729E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099945E+01,4.952001E+01,2.399205E+01,5.655963E+01
21:20:00,2.805390E+03,4.444621E+03,1.447957E-01,4.357840E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.030807E+01,2.399289E+01,6.230718E+01,2.079651E+03,7.055465E+03,1.073380E-01,6.918068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099973E+01,5.002161E+01,2.399235E+01,5.728806E+01,3.331815E+03,8.211782E+03,1.719639E-01,8.052116E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099945E+01,4.951509E+01,2.399205E+01,5.658853E+01
21:30:00,2.805415E+03,4.425119E+03,1.447970E-01,4.338717E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099970E+01,5.030008E+01,2.399290E+01,6.236444E+01,2.079680E+03,7.032588E+03,1.073395E-01,6.895637E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099972E+01,5.000892E+01,2.399235E+01,5.732140E+01,3.331845E+03,8.187025E+03,1.719654E-01,8.027839E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099944E+01,4.951113E+01,2.399205E+01,5.661831E+01
